message,attributes,tags,timestamp
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""position_update"",{""positions"":[{""account_id"":37198721,""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""contract_id"":4086428,""symbol"":""Unknown"",""net_quantity"":-4,""bought"":0,""bought_value"":0.0,""sold"":0,""sold_value"":0.0,""avg_price"":0,""timestamp"":""2026-01-13T22:34:06.198Z""}],""count"":1,""pnl_data"":{""37198721"":{""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""37564324"":{""account_name"":""DEMO2009186"",""is_demo"":true,""user_id"":62,""open_pnl"":0,""realized_pnl"":342.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":342.1,""initial_margin"":0,""maintenance_margin"":0},""26029294"":{""account_name"":""DEMO4419847-2"",""is_demo"":true,""user_id"":3,""open_pnl"":0,""realized_pnl"":345.9,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-35125.939999996,""initial_margin"":0,""maintenance_margin"":0},""37561983"":{""account_name"":""DEMO2599075"",""is_demo"":true,""user_id"":45,""open_pnl"":0,""realized_pnl"":340.58,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":340.58,""initial_margin"":0,""maintenance_margin"":0},""32776399"":{""account_name"":""DEMO3466750"",""is_demo"":true,""user_id"":19,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""35752793"":{""account_name"":""DEMO6175772"",""is_demo"":true,""user_id"":50,""open_pnl"":0,""realized_pnl"":332.6,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-38321.079999999,""initial_margin"":0,""maintenance_margin"":0},""37563129"":{""account_name"":""DEMO6385750"",""is_demo"":true,""user_id"":61,""open_pnl"":0,""realized_pnl"":311.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":311.1,""initial_margin"":0,""maintenance_margin"":0},""37157914"":{""account_name"":""TAKEPROFIT659640524"",""is_demo"":true,""user_id"":57,""open_pnl"":0,""realized_pnl"":-664.5,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-664.5,""initial_margin"":0,""maintenance_margin"":0},""37092383"":{""account_name"":""DEMO3868798"",""is_demo"":true,""user_id"":7,""open_pnl"":0,""realized_pnl"":-11589.76,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-76844.999999998,""initial_margin"":0,""maintenance_margin"":0}},""timestamp"":""2026-01-14T09:57:09.099923"",""source"":""scalability_bridge""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.104929402Z
"2026-01-14 09:57:09,100 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""position_update"",{""positions"":[{""account_id"":37198721,""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""contract_id"":4086428,""symbol"":""Unknown"",""net_quantity"":-4,""bought"":0,""bought_value"":0.0,""sold"":0,""sold_value"":0.0,""avg_price"":0,""timestamp"":""2026-01-13T22:34:06.198Z""}],""count"":1,""pnl_data"":{""37198721"":{""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""37564324"":{""account_name"":""DEMO2009186"",""is_demo"":true,""user_id"":62,""open_pnl"":0,""realized_pnl"":342.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":342.1,""initial_margin"":0,""maintenance_margin"":0},""26029294"":{""account_name"":""DEMO4419847-2"",""is_demo"":true,""user_id"":3,""open_pnl"":0,""realized_pnl"":345.9,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-35125.939999996,""initial_margin"":0,""maintenance_margin"":0},""37561983"":{""account_name"":""DEMO2599075"",""is_demo"":true,""user_id"":45,""open_pnl"":0,""realized_pnl"":340.58,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":340.58,""initial_margin"":0,""maintenance_margin"":0},""32776399"":{""account_name"":""DEMO3466750"",""is_demo"":true,""user_id"":19,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""35752793"":{""account_name"":""DEMO6175772"",""is_demo"":true,""user_id"":50,""open_pnl"":0,""realized_pnl"":332.6,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-38321.079999999,""initial_margin"":0,""maintenance_margin"":0},""37563129"":{""account_name"":""DEMO6385750"",""is_demo"":true,""user_id"":61,""open_pnl"":0,""realized_pnl"":311.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":311.1,""initial_margin"":0,""maintenance_margin"":0},""37157914"":{""account_name"":""TAKEPROFIT659640524"",""is_demo"":true,""user_id"":57,""open_pnl"":0,""realized_pnl"":-664.5,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-664.5,""initial_margin"":0,""maintenance_margin"":0},""37092383"":{""account_name"":""DEMO3868798"",""is_demo"":true,""user_id"":7,""open_pnl"":0,""realized_pnl"":-11589.76,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-76844.999999998,""initial_margin"":0,""maintenance_margin"":0}},""timestamp"":""2026-01-14T09:57:09.099923"",""source"":""scalability_bridge""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.105833421Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""position_update"",{""positions"":[{""account_id"":37198721,""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""contract_id"":4086428,""symbol"":""Unknown"",""net_quantity"":-4,""bought"":0,""bought_value"":0.0,""sold"":0,""sold_value"":0.0,""avg_price"":0,""timestamp"":""2026-01-13T22:34:06.198Z""}],""count"":1,""pnl_data"":{""37198721"":{""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""37564324"":{""account_name"":""DEMO2009186"",""is_demo"":true,""user_id"":62,""open_pnl"":0,""realized_pnl"":342.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":342.1,""initial_margin"":0,""maintenance_margin"":0},""26029294"":{""account_name"":""DEMO4419847-2"",""is_demo"":true,""user_id"":3,""open_pnl"":0,""realized_pnl"":345.9,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-35125.939999996,""initial_margin"":0,""maintenance_margin"":0},""37561983"":{""account_name"":""DEMO2599075"",""is_demo"":true,""user_id"":45,""open_pnl"":0,""realized_pnl"":340.58,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":340.58,""initial_margin"":0,""maintenance_margin"":0},""32776399"":{""account_name"":""DEMO3466750"",""is_demo"":true,""user_id"":19,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""35752793"":{""account_name"":""DEMO6175772"",""is_demo"":true,""user_id"":50,""open_pnl"":0,""realized_pnl"":332.6,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-38321.079999999,""initial_margin"":0,""maintenance_margin"":0},""37563129"":{""account_name"":""DEMO6385750"",""is_demo"":true,""user_id"":61,""open_pnl"":0,""realized_pnl"":311.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":311.1,""initial_margin"":0,""maintenance_margin"":0},""37157914"":{""account_name"":""TAKEPROFIT659640524"",""is_demo"":true,""user_id"":57,""open_pnl"":0,""realized_pnl"":-664.5,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-664.5,""initial_margin"":0,""maintenance_margin"":0},""37092383"":{""account_name"":""DEMO3868798"",""is_demo"":true,""user_id"":7,""open_pnl"":0,""realized_pnl"":-11589.76,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-76844.999999998,""initial_margin"":0,""maintenance_margin"":0}},""timestamp"":""2026-01-14T09:57:09.099923"",""source"":""scalability_bridge""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.107481613Z
"2026-01-14 09:57:09,100 - engineio.server - INFO - fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""position_update"",{""positions"":[{""account_id"":37198721,""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""contract_id"":4086428,""symbol"":""Unknown"",""net_quantity"":-4,""bought"":0,""bought_value"":0.0,""sold"":0,""sold_value"":0.0,""avg_price"":0,""timestamp"":""2026-01-13T22:34:06.198Z""}],""count"":1,""pnl_data"":{""37198721"":{""account_name"":""DEMO1256395"",""is_demo"":true,""user_id"":39,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""37564324"":{""account_name"":""DEMO2009186"",""is_demo"":true,""user_id"":62,""open_pnl"":0,""realized_pnl"":342.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":342.1,""initial_margin"":0,""maintenance_margin"":0},""26029294"":{""account_name"":""DEMO4419847-2"",""is_demo"":true,""user_id"":3,""open_pnl"":0,""realized_pnl"":345.9,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-35125.939999996,""initial_margin"":0,""maintenance_margin"":0},""37561983"":{""account_name"":""DEMO2599075"",""is_demo"":true,""user_id"":45,""open_pnl"":0,""realized_pnl"":340.58,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":340.58,""initial_margin"":0,""maintenance_margin"":0},""32776399"":{""account_name"":""DEMO3466750"",""is_demo"":true,""user_id"":19,""open_pnl"":0,""realized_pnl"":0,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":0,""initial_margin"":0,""maintenance_margin"":0},""35752793"":{""account_name"":""DEMO6175772"",""is_demo"":true,""user_id"":50,""open_pnl"":0,""realized_pnl"":332.6,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-38321.079999999,""initial_margin"":0,""maintenance_margin"":0},""37563129"":{""account_name"":""DEMO6385750"",""is_demo"":true,""user_id"":61,""open_pnl"":0,""realized_pnl"":311.1,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":311.1,""initial_margin"":0,""maintenance_margin"":0},""37157914"":{""account_name"":""TAKEPROFIT659640524"",""is_demo"":true,""user_id"":57,""open_pnl"":0,""realized_pnl"":-664.5,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-664.5,""initial_margin"":0,""maintenance_margin"":0},""37092383"":{""account_name"":""DEMO3868798"",""is_demo"":true,""user_id"":7,""open_pnl"":0,""realized_pnl"":-11589.76,""net_liq"":0,""total_cash_value"":0,""total_pnl"":0,""week_realized_pnl"":-76844.999999998,""initial_margin"":0,""maintenance_margin"":0}},""timestamp"":""2026-01-14T09:57:09.099923"",""source"":""scalability_bridge""}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.108233013Z
"2026-01-14 09:57:09,134 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.148621610Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.148624419Z
"2026-01-14 09:57:09,173 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.189737008Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.189741168Z
"2026-01-14 09:57:09,212 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229931057Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229935537Z
"emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229938237Z
"2026-01-14 09:57:09,221 - socketio.server - INFO - emitting event ""live_positions_all"" to all [/]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229940687Z
"DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229943466Z
"2026-01-14 09:57:09,221 - engineio.server - INFO - DF6WpjKe7UeFi6G1AAAE: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229946956Z
"GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229949676Z
"2026-01-14 09:57:09,222 - engineio.server - INFO - GNoCOjMqtg8KZ2HgAAAG: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.229952186Z
"fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.231882403Z
"2026-01-14 09:57:09,222 - engineio.server - INFO - fjknx3vAAg9mMVKqAAAO: Sending packet MESSAGE data 2[""live_positions_all"",{""positions"":[{""position_id"":3181,""recorder_id"":2,""recorder_name"":""JADVIX"",""ticker"":""MNQ1!"",""side"":""LONG"",""quantity"":3,""entry_price"":25860.916,""current_price"":25853.0,""unrealized_pnl"":-47.5,""pnl_ticks"":-31.66,""drawdown"":65.5,""max_favorable"":0}],""count"":1,""timestamp"":1768384629.2216926}]","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.231886183Z
"2026-01-14 09:57:09,250 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.253213624Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.253219044Z
"2026-01-14 09:57:09,289 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.299566361Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.299575391Z
"2026-01-14 09:57:09,327 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.329389600Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.329401700Z
"2026-01-14 09:57:09,366 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.367643362Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.367650022Z
"2026-01-14 09:57:09,404 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.407467365Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.407474886Z
"2026-01-14 09:57:09,443 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.461353124Z
,"{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.461355554Z
"2026-01-14 09:57:09,481 - scalability.event_ledger - ERROR - Failed to persist event: integer out of range","{""level"":""error""}","{""project"":""795a342c-3b36-4c34-bf80-a54be509391e"",""environment"":""d7f0fe2b-1fe3-4ff1-9104-6cc5362de501"",""service"":""de95218c-21bd-41f3-9ca1-5591e824f228"",""deployment"":""f2e4284a-1d59-4a77-8962-817a2238e89e"",""replica"":""02a7dbd9-680a-455c-be23-5c01cf313c1b""}",2026-01-14T09:57:09.485170344Z
